주키 값,대표제목,대체제목,작성자,편찬자,발신자,주제,자료유형,식별자,발행자,발행일,생성일,갱신일,원자료 발행일,원자료 생성일,사건 발생일,초록,목차정보,파일형식,부분자료,의존자료,단위,파일경로,메타데이터센터명
"COMMT00434","다부동 369고지 유류품 : 버클","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00434","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 의류 장식
● 제원 : 가로 길이 50mm, 세로 길이 30mm, 두께 2mm
● 재질 : 금속
● 참고문헌 : 한국전쟁사 제1권, 6.25전사자 유해발굴보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0434.jpg","WMK"
"COMMT00435","다부동 369고지 유류품 : 깡통","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00435","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 자재
● 제원 : 지름 80mm, 높이 90mm, 두께 1.5mm
● 재질 : 금속
● 참고문헌 : 한국전쟁사 제1권, 6.25전사자 유해발굴보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0435.jpg","WMK"
"COMMT00436","다부동 369고지 유류품 : 판초장식","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00436","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 의류 장식
● 제원 : 지름 20mm, 두께 1.2mm, 제작국 미국
● 재질 : 금속
● 참고문헌 : 한국전쟁사 제1권, 6.25전사자 유해발굴보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0436.jpg","WMK"
"COMMT00437","다부동 369고지 유류품 : 클립 (M1소총탄용)","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00437","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 클립
● 제원 : 가로 길이 50mm, 세로 길이 30mm, 두께 1.4mm, 제작국 미국
● 재질 : 금속
● 참고문헌 : 한국전쟁사 제1권, 6.25전사자 유해발굴보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0437.jpg","WMK"
"COMMT00438","다부동 369고지 유류품 : 철편 (3점)","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00438","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 파편
● 제원 : 가로 길이 150~450mm, 세로 길이 30~280mm, 두께 2~5mm
● 재질 : 금속
● 참고문헌 : 한국전쟁사 제1권, 6.25전사자 유해발굴보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0438.jpg","WMK"
"COMMT00439","다부동 369고지 최승갑 일병 유품 : 장화 (좌,우)","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00439","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 신발
● 제원 : 길이 255mm, 높이 155mm
● 재질 : 합성 수지
● 참고문헌 : 한국전쟁사 제1권, 6.25전사자 유해발굴보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0439.jpg","WMK"
"COMMT00440","다부동 369고지 최승갑 일병 유품 : 연필","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00440","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 필기구
● 제원 : 지름 5mm, 길이 128mm
● 재질 : 목재
● 참고문헌 : 한국전쟁사 제1권, 6.25전사자 유해발굴보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0440.jpg","WMK"
"COMMT00441","다부동 369고지 최승갑 일병 유품 : 나무도장","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00441","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 인장
● 제원 : 지름 13mm, 길이 120mm, 제작국 대한민국
● 재질 : 목재
● 참고문헌 : 한국전쟁사 제1권, 6.25전사자 유해발굴보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0441.jpg","WMK"
"COMMT00442","다부동 369고지 최승갑 일병 유품 : 만년필","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00442","","20041018","20041110","20041004","","20041019","","","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0442.jpg","WMK"
"COMMT00443","다부동 369고지 최승갑 일병 유품 : 삼각자","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00443","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 필기구
● 제원 : 길이 120mm, 높이 70mm, 제작국 대한민국
● 재질 : 목재
● 참고문헌 : 한국전쟁사 제1권, 6.25전사자 유해발굴보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0443.jpg","WMK"
"COMMT00444","다부동 369고지 최승갑 일병 유품 : 빗","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00444","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 생활품
● 제원 : 길이 22mm, 너비 12mm
● 재질 : 플라스틱
● 참고문헌 : 한국전쟁사 제1권, 6.25전사자 유해발굴보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0444.jpg","WMK"
"COMMT00445","다부동 369고지 최승갑 일병 유품 : 약병","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00445","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 병
● 제원 : 지름 48mm, 높이 17mm
● 재질 : 유리
● 참고문헌 : 한국전쟁사 제1권, 6.25전사자 유해발굴보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0445.jpg","WMK"
"COMMT00446","다부동 369고지 최승갑 일병 유품 : 플라스틱 숟가락","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00446","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 식기
● 제원 : 길이 152mm, 두께 2mm, 제작국 미국(추정)
● 재질 : 플라스틱
● 참고문헌 : 한국전쟁사 제1권, 6.25전사자 유해발굴보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0446.jpg","WMK"
"COMMT00447","다부동 369고지 최승갑 일병 유품 : 호루라기","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00447","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 신호기
● 제원 : 길이 24mm
● 재질 : 플라스틱
● 참고문헌 : 한국전쟁사 제1권, 6.25전사자 유해발굴보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0447.jpg","WMK"
"COMMT00448","다부동 328고지 유류품 : 숟가락","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00448","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 식기
● 제원 : 길이 49mm, 두께 2mm, 제작국 미국
● 재질 : 플라스틱
● 참고문헌 : 한국전쟁사 제1권, 6.25전사자 유해발굴보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0448.jpg","WMK"
"COMMT00449","전단(傳單) : ""한청동지에 고함""","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00449","","20041018","20041110","20041004","","20041019","","● 영문 : Leaflet
● 시대 : 현대
● 유형 : 전단
● 제원 : 가로 길이 126~278mm, 세로 길이 123~200mm, 제작국 대한민국
● 재질 : 종이
● 참고문헌 : 한국 전쟁사 제3권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0449.jpg","WMK"
"COMMT00450","다부동 328고지 유류품 : 칫솔","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00450","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 생활용품
● 제원 : 길이 235mm, 두께 6mm(손잡이)
● 재질 : 합성 수지
● 참고문헌 : 한국전쟁사 제1권, 6.25전사자 유해발굴보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0450.jpg","WMK"
"COMMT00451","다부동 328고지 유류품 : 호각","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00451","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 신호기
● 제원 : 길이 55mm
● 재질 : 합성 수지
● 참고문헌 : 한국전쟁사 제1권, 6.25전사자 유해발굴보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0451.jpg","WMK"
"COMMT00452","다부동 328고지 유류품 : 총류탄","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00452","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 탄약
● 제원 : 길이 535mm
● 재질 : 금속
● 참고문헌 : 한국전쟁사 제1권, 6.25전사자 유해발굴보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0452.jpg","WMK"
"COMMT00453","다부동 328고지 유류품 : 포탄 파편","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00453","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 파편
● 제원 : 가로 길이 445mm, 세로 길이 125~240mm
● 재질 : 금속
●참고문헌 : 한국전쟁사 제1권, 6.25전사자 유해발굴보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0453.jpg","WMK"
"COMMT00454","다부동 328고지 유류품 : 클립 (M1소총탄용)","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00454","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 클립
● 제원 : 가로 길이 50mm, 세로 길이 30mm, 두께 1.4mm, 제작국 미국
● 재질 : 금속
● 참고문헌 : 한국전쟁사 제1권, 6.25전사자 유해발굴보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0454.jpg","WMK"
"COMMT00455","안강지역 유류품 : M1소총용 철갑탄","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00455","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 탄약
● 제원 : 길이 84.84mm, 무게 27.47g(M2)/ 26.37g(M14), 제작국 미국
● 재질 : 금속
● 참고문헌 : 한국전쟁사 제1권, 6.25전사자 유해발굴보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0455.jpg","WMK"
"COMMT00456","안강지역 유류품 : M1소총용 보통탄","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00456","","20041018","20041110","20041004","","20041019","","● 영문 : Cartridge Caliber .30 Ball M2
● 시대 : 현대
● 유형 : 탄약
● 제원 : 전체 길이 8.48cm, 무게 25.96g, 제작국 미국
● 재질 : 금속
● 참고문헌 : 한국전쟁사 제1권, Small arms of the World, 6.25 전사자 유해발굴 보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0456.jpg","WMK"
"COMMT00457","안강지역 유류품 : M1 탄피","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00457","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 탄피
● 제원 : 전체 길이 49.28mm, 무게 22.06g, 제작국 미국
● 재질 : 금속
● 참고문헌 : 한국전쟁사 제1권, Small arms of the World, 6.25 전사자 유해발굴 보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0457.jpg","WMK"
"COMMT00458","안강지역 유류품 : 버클","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00458","","20041018","20041110","20041004","","20041019","","● 영문 : buckle
● 시대 : 현대
● 유형 : 의복 장식
● 제원 : 가로 길이 113mm, 무게 23g
● 재질 : 금속
● 참고문헌 : 한국전쟁사 제1권, 6.25 전사자 유해발굴 보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0458.jpg","WMK"
"COMMT00459","안강지역 유류품 : 약병","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00459","","20041018","20041110","20041004","","20041019","","● 영문 : Medicine Bottle
● 시대 : 현대
● 유형 : 병
● 제원 : 지름 45mm, 높이 37mm, 무게 16g
● 재질 : 유리
● 참고문헌 : 한국전쟁사 제1권, 6.25 전사자 유해발굴 보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0459.jpg","WMK"
"COMMT00460","전단(傳單) : ""나는 평화스럽고 굶주림없는 조국에 도라왔다.""","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00460","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 전단
● 제원 : 가로 길이 278mm, 세로 길이 200mm 제작국 대한민국
● 재질 : 종이
● 참고문헌 : 한국전쟁사 제1권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0460.jpg","WMK"
"COMMT00461","안강지역 유류품 : 북한군 군모장","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00461","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 모자 장식
● 제원 : 지름 27mm 제작국 북한
● 재질 : 금속
● 참고문헌 : 한국전쟁사 제1권, 6.25 전사자 유해발굴 보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0461.jpg","WMK"
"COMMT00462","안강지역 유류품 : 만년필","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00462","","20041018","20041110","20041004","","20041019","","● 영문 : Medicine Bottle
● 시대 : 현대
● 유형 : 필기구
● 제원 : 지름 11mm 길이 190mm
● 재질 : 금속
● 참고문헌 : 한국전쟁사 제1권, 6.25 전사자 유해발굴 보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0462.jpg","WMK"
"COMMT00463","전단(傳單) : ""인천상륙작전, 김포비행장 점령""","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00463","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 전단
● 제원 : 가로 길이 136mm 세로 길이 290mm
● 재질 : 종이
● 참고문헌 : 한국전쟁사 제1권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0463.jpg","WMK"
"COMMT00464","안강지역 유류품 : 파이프","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00464","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 차량부속
● 제원 : 지름 19mm, 길이 530mm
● 재질 : 고무, 합성수지
● 참고문헌 : 한국전쟁사 제1권, 6.25 전사자 유해발굴 보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0464.jpg","WMK"
"COMMT00465","안강지역 유류품 : 포크","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00465","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 식기
● 제원 : 길이 155mm
● 재질 : 합성수지
● 참고문헌 : 한국전쟁사 제1권, 6.25 전사자 유해발굴 보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0465.jpg","WMK"
"COMMT00466","전단(傳單) : ""무찌르자 侵略者 쳐부시자 三八線""","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00466","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 전단
● 제원 : 가로 길이 213mm, 세로 길이 155mm, 제작국 대한민국
● 재질 : 종이
● 참고문헌 : 한국전쟁사 제1권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0466.jpg","WMK"
"COMMT00467","안강지역 유류품 : 숟가락","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00467","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 식기
● 제원 : 길이 152mm
● 재질 : 금속
● 참고문헌 : 한국전쟁사 제1권, 6.25 전사자 유해발굴 보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0467.jpg","WMK"
"COMMT00468","전단 : UN군 비행기 공격에 넋을 잃고 땅에 주저앉은 중공군","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00468","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 전단
● 제원 : 가로 길이 120mm, 세로길이 160mm, 제작국 대한민국
● 재질 : 종이
● 참고문헌 : 한국전쟁사 제1권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0468.jpg","WMK"
"COMMT00469","안강지역 유류품 : 포탄 파편 3조각(일괄)","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00469","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 포탄 파편
● 제원 : 길이 150~380mm
● 재질 : 금속
● 참고문헌 : 한국전쟁사 제1권, 6.25 전사자 유해발굴 보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0469.jpg","WMK"
"COMMT00470","안강지역 유류품 : 전투화","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00470","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 신발
● 제원 : 길이 265mm
● 재질 : 가죽, 합성수지
● 참고문헌 : 한국전쟁사 제1권, 6.25 전사자 유해발굴 보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0470.jpg","WMK"
"COMMT00471","안강지역 유류품 : TT탄","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00471","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 탄피
● 제원 : 지름 7.62mm, 길이 24.64mm, 무게 5.6g, 생산국 소련
● 재질 : 금속
● 참고문헌 : Small arms of the World, 6.25 전사자 유해발굴 보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0471.jpg","WMK"
"COMMT00472","안강지역 유류품 : 소총탄피 (적성)","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00472","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 탄피
● 제원 : 지름 8.39mm, 길이 75mm, 무게 8.45g
● 재질 : 금속
● 참고문헌 : Small arms of the World, 6.25 전사자 유해발굴 보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0472.jpg","WMK"
"COMMT00473","안강지역 유류품 : M1클립","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00473","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 탄피 클립
● 제원 : 가로 길이 50mm, 세로 길이 30mm, 두께 1.4mm, 무게 22.5g 생산국 미국
● 재질 : 금속
● 참고문헌 : Small arms of the World, 6.25 전사자 유해발굴 보고서","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0473.jpg","WMK"
"COMMT00474","전투기 F-51 무스탕","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00474","","20041018","20041110","20040908","","20041019","","● 영문 : F-51 Mustang Fight Aircraft
● 시대 : 현대
● 유형 : 항공기
● 제원 : 길이 9.82m, 무게 3,200kg 생산국 미국 노스 아메리칸사(社)
● 재질 : 금속
● 참고문헌 : 한국전쟁사 제3권 http://www.elite.net/castle-air/camplane.htm","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0474.jpg","WMK"
